nutrient_id	name	normalized_norm	normalized_norm_no_commas	normalized_norm_no_paren	normalized_norm_compact	is_added_by_expansion	parent_generic_id	parent_generic_compact	rule
230080	C18:4w1 (%T)	c18:4w1 (%t)	c18:4w1 (%t)	c18:4w1	c18 4w1 t	0			
230081	C18:4w3 (%T)	c18:4w3 (%t)	c18:4w3 (%t)	c18:4w3	c18 4w3 t	0			
230082	C20:2 (%T)	c20:2 (%t)	c20:2 (%t)	c20:2	c20 2 t	0			
230083	C20:2w6 (%T)	c20:2w6 (%t)	c20:2w6 (%t)	c20:2w6	c20 2w6 t	0			
230084	C20:4 (%T)	c20:4 (%t)	c20:4 (%t)	c20:4	c20 4 t	0			
230085	C20:3w3 (%T)	c20:3w3 (%t)	c20:3w3 (%t)	c20:3w3	c20 3w3 t	0			
230086	C20:3w6 (%T)	c20:3w6 (%t)	c20:3w6 (%t)	c20:3w6	c20 3w6 t	0			
230087	C20:4w3 (%T)	c20:4w3 (%t)	c20:4w3 (%t)	c20:4w3	c20 4w3 t	0			
230088	C20:4w6 (%T)	c20:4w6 (%t)	c20:4w6 (%t)	c20:4w6	c20 4w6 t	0			
230089	C20:5w3 (%T)	c20:5w3 (%t)	c20:5w3 (%t)	c20:5w3	c20 5w3 t	0			
230090	C21:5w3 (%T)	c21:5w3 (%t)	c21:5w3 (%t)	c21:5w3	c21 5w3 t	0			
230091	C22:2 (%T)	c22:2 (%t)	c22:2 (%t)	c22:2	c22 2 t	0			
230092	C22:2w6 (%T)	c22:2w6 (%t)	c22:2w6 (%t)	c22:2w6	c22 2w6 t	0			
230093	C22:4w6 (%T)	c22:4w6 (%t)	c22:4w6 (%t)	c22:4w6	c22 4w6 t	0			
230094	C22:5w3 (%T)	c22:5w3 (%t)	c22:5w3 (%t)	c22:5w3	c22 5w3 t	0			
230095	C22:5w6 (%T)	c22:5w6 (%t)	c22:5w6 (%t)	c22:5w6	c22 5w6 t	0			
230096	C22:6w3 (%T)	c22:6w3 (%t)	c22:6w3 (%t)	c22:6w3	c22 6w3 t	0			
230101	C20:3 (mg)	c20:3	c20:3	c20:3	c20 3	0			
230103	Cystine plus cysteine  (mg/gN)	cystine plus cysteine (mg/gn)	cystine plus cysteine (mg/gn)	cystine plus cysteine	cystine plus cysteine mg gn	0			
230104	fdc_id	fdc_id	fdc_id	fdc_id	fdc id	0			
240001	(+)-Catechin	(+)-catechin	(+)-catechin	-catechin	catechin	0			
240002	(+)-Catechin 3-O-gallate	(+)-catechin 3-o-gallate	(+)-catechin 3-o-gallate	-catechin 3-o-gallate	catechin 3 o gallate	0			
240003	(+)-Catechin 3-O-glucose	(+)-catechin 3-o-glucose	(+)-catechin 3-o-glucose	-catechin 3-o-glucose	catechin 3 o glucose	0	260230	carbohydrate by difference	carb_to_sugars
240004	(+)-Gallocatechin	(+)-gallocatechin	(+)-gallocatechin	-gallocatechin	gallocatechin	0			
240005	(+)-Gallocatechin 3-O-gallate	(+)-gallocatechin 3-o-gallate	(+)-gallocatechin 3-o-gallate	-gallocatechin 3-o-gallate	gallocatechin 3 o gallate	0			
240006	(-)-Epicatechin	-epicatechin	-epicatechin	-epicatechin	epicatechin	0			
240007	(-)-Epicatechin 3-O-gallate	-epicatechin 3-o-gallate	-epicatechin 3-o-gallate	-epicatechin 3-o-gallate	epicatechin 3 o gallate	0			
240008	(-)-Epicatechin-(2a-7)(4a-8)-epicatechin 3-O-galactoside	-epicatechin-(2a-7) (4a-8)-epicatechin 3-o-galactoside	-epicatechin-(2a-7) (4a-8)-epicatechin 3-o-galactoside	-epicatechin--epicatechin 3-o-galactoside	epicatechin 2a 7 4a 8 epicatechin 3 o galactoside	0			
240009	(-)-Epigallocatechin	-epigallocatechin	-epigallocatechin	-epigallocatechin	epigallocatechin	0			
240010	(-)-Epigallocatechin 3-O-gallate	-epigallocatechin 3-o-gallate	-epigallocatechin 3-o-gallate	-epigallocatechin 3-o-gallate	epigallocatechin 3 o gallate	0			
240011	02 mers	02 mers	02 mers	02 mers	02 mers	0			
240012	03 mers	03 mers	03 mers	03 mers	03 mers	0			
240013	04-06 mers	04-06 mers	04-06 mers	04-06 mers	04 06 mers	0			
240014	07-10 mers	07-10 mers	07-10 mers	07-10 mers	07 10 mers	0			
240015	1,2'-Disinapoyl-2-feruloylgentiobiose	1, 2'-disinapoyl-2-feruloylgentiobiose	1 2'-disinapoyl-2-feruloylgentiobiose	1, 2'-disinapoyl-2-feruloylgentiobiose	1 2 disinapoyl 2 feruloylgentiobiose	0			
240016	1,2,2'-Triferuloylgentiobiose	1, 2, 2'-triferuloylgentiobiose	1 2 2'-triferuloylgentiobiose	1, 2, 2'-triferuloylgentiobiose	1 2 2 triferuloylgentiobiose	0			
240017	1,2,2'-Trisinapoylgentiobiose	1, 2, 2'-trisinapoylgentiobiose	1 2 2'-trisinapoylgentiobiose	1, 2, 2'-trisinapoylgentiobiose	1 2 2 trisinapoylgentiobiose	0			
240018	1,2-Diferuloylgentiobiose	1, 2-diferuloylgentiobiose	1 2-diferuloylgentiobiose	1, 2-diferuloylgentiobiose	1 2 diferuloylgentiobiose	0			
240019	1,2-Disinapoylgentiobiose	1, 2-disinapoylgentiobiose	1 2-disinapoylgentiobiose	1, 2-disinapoylgentiobiose	1 2 disinapoylgentiobiose	0			
240020	1,4-Naphtoquinone	1, 4-naphtoquinone	1 4-naphtoquinone	1, 4-naphtoquinone	1 4 naphtoquinone	0			
240021	1-Acetoxypinoresinol	1-acetoxypinoresinol	1-acetoxypinoresinol	1-acetoxypinoresinol	1 acetoxypinoresinol	0			
240022	1-Sinapoyl-2,2'-diferuloylgentiobiose	1-sinapoyl-2, 2'-diferuloylgentiobiose	1-sinapoyl-2 2'-diferuloylgentiobiose	1-sinapoyl-2, 2'-diferuloylgentiobiose	1 sinapoyl 2 2 diferuloylgentiobiose	0			
240023	1-Sinapoyl-2-feruloylgentiobiose	1-sinapoyl-2-feruloylgentiobiose	1-sinapoyl-2-feruloylgentiobiose	1-sinapoyl-2-feruloylgentiobiose	1 sinapoyl 2 feruloylgentiobiose	0			
240024	2,3-Dihydroxy-1-guaiacylpropanone	2, 3-dihydroxy-1-guaiacylpropanone	2 3-dihydroxy-1-guaiacylpropanone	2, 3-dihydroxy-1-guaiacylpropanone	2 3 dihydroxy 1 guaiacylpropanone	0			
240025	2,3-Dihydroxybenzoic acid	2, 3-dihydroxybenzoic acid	2 3-dihydroxybenzoic acid	2, 3-dihydroxybenzoic acid	2 3 dihydroxybenzoic acid	0	1025	organic acids	organic_acids_to_specific_existing
240026	2,4-Dihydroxybenzoic acid	2, 4-dihydroxybenzoic acid	2 4-dihydroxybenzoic acid	2, 4-dihydroxybenzoic acid	2 4 dihydroxybenzoic acid	0	1025	organic acids	organic_acids_to_specific_existing
240027	2,5-di-S-Glutathionyl caftaric acid	2, 5-di-s-glutathionyl caftaric acid	2 5-di-s-glutathionyl caftaric acid	2, 5-di-s-glutathionyl caftaric acid	2 5 di s glutathionyl caftaric acid	0	1025	organic acids	organic_acids_to_specific_existing
240028	2,6-Dihydroxybenzoic acid	2, 6-dihydroxybenzoic acid	2 6-dihydroxybenzoic acid	2, 6-dihydroxybenzoic acid	2 6 dihydroxybenzoic acid	0	1025	organic acids	organic_acids_to_specific_existing
240029	2-Hydroxybenzoic acid	2-hydroxybenzoic acid	2-hydroxybenzoic acid	2-hydroxybenzoic acid	2 hydroxybenzoic acid	0	1025	organic acids	organic_acids_to_specific_existing
240030	2-Methoxy-5-prop-1-enylphenol	2-methoxy-5-prop-1-enylphenol	2-methoxy-5-prop-1-enylphenol	2-methoxy-5-prop-1-enylphenol	2 methoxy 5 prop 1 enylphenol	0			
240031	2-S-Glutathionyl caftaric acid	2-s-glutathionyl caftaric acid	2-s-glutathionyl caftaric acid	2-s-glutathionyl caftaric acid	2 s glutathionyl caftaric acid	0	1025	organic acids	organic_acids_to_specific_existing
240032	24-Methylcholestanol ferulate	24-methylcholestanol ferulate	24-methylcholestanol ferulate	24-methylcholestanol ferulate	24 methylcholestanol ferulate	0			
240033	24-Methylcholesterol ferulate	24-methylcholesterol ferulate	24-methylcholesterol ferulate	24-methylcholesterol ferulate	24 methylcholesterol ferulate	0			
240034	24-Methylenecholestanol ferulate	24-methylenecholestanol ferulate	24-methylenecholestanol ferulate	24-methylenecholestanol ferulate	24 methylenecholestanol ferulate	0			
240035	24-Methyllathosterol ferulate	24-methyllathosterol ferulate	24-methyllathosterol ferulate	24-methyllathosterol ferulate	24 methyllathosterol ferulate	0			
240036	3,4-DHPEA-AC	3, 4-dhpea-ac	3 4-dhpea-ac	3, 4-dhpea-ac	3 4 dhpea ac	0			
240037	3,4-DHPEA-EA	3, 4-dhpea-ea	3 4-dhpea-ea	3, 4-dhpea-ea	3 4 dhpea ea	0			
240038	3,4-DHPEA-EDA	3, 4-dhpea-eda	3 4-dhpea-eda	3, 4-dhpea-eda	3 4 dhpea eda	0			
240039	3,4-Dicaffeoylquinic acid	3, 4-dicaffeoylquinic acid	3 4-dicaffeoylquinic acid	3, 4-dicaffeoylquinic acid	3 4 dicaffeoylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240040	3,4-Diferuloylquinic acid	3, 4-diferuloylquinic acid	3 4-diferuloylquinic acid	3, 4-diferuloylquinic acid	3 4 diferuloylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240041	3,4-Dihydroxyphenylacetic acid	3, 4-dihydroxyphenylacetic acid	3 4-dihydroxyphenylacetic acid	3, 4-dihydroxyphenylacetic acid	3 4 dihydroxyphenylacetic acid	0	1025	organic acids	organic_acids_to_specific_existing
240042	3,4-Dihydroxyphenylglycol	3, 4-dihydroxyphenylglycol	3 4-dihydroxyphenylglycol	3, 4-dihydroxyphenylglycol	3 4 dihydroxyphenylglycol	0			
240043	3,5-Dicaffeoylquinic acid	3, 5-dicaffeoylquinic acid	3 5-dicaffeoylquinic acid	3, 5-dicaffeoylquinic acid	3 5 dicaffeoylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240044	3,5-Diferuloylquinic acid	3, 5-diferuloylquinic acid	3 5-diferuloylquinic acid	3, 5-diferuloylquinic acid	3 5 diferuloylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240045	3,5-Dihydroxybenzoic acid	3, 5-dihydroxybenzoic acid	3 5-dihydroxybenzoic acid	3, 5-dihydroxybenzoic acid	3 5 dihydroxybenzoic acid	0	1025	organic acids	organic_acids_to_specific_existing
240046	3,7-Dimethylquercetin	3, 7-dimethylquercetin	3 7-dimethylquercetin	3, 7-dimethylquercetin	3 7 dimethylquercetin	0			
240047	3-Caffeoylquinic acid	3-caffeoylquinic acid	3-caffeoylquinic acid	3-caffeoylquinic acid	3 caffeoylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240048	3-Feruloylquinic acid	3-feruloylquinic acid	3-feruloylquinic acid	3-feruloylquinic acid	3 feruloylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240049	3-Hydroxybenzoic acid	3-hydroxybenzoic acid	3-hydroxybenzoic acid	3-hydroxybenzoic acid	3 hydroxybenzoic acid	0	1025	organic acids	organic_acids_to_specific_existing
240050	3-Hydroxyphloretin 2'-O-glucoside	3-hydroxyphloretin 2'-o-glucoside	3-hydroxyphloretin 2'-o-glucoside	3-hydroxyphloretin 2'-o-glucoside	3 hydroxyphloretin 2 o glucoside	0			
240051	3-Hydroxyphloretin 2'-O-xylosyl-glucoside	3-hydroxyphloretin 2'-o-xylosyl-glucoside	3-hydroxyphloretin 2'-o-xylosyl-glucoside	3-hydroxyphloretin 2'-o-xylosyl-glucoside	3 hydroxyphloretin 2 o xylosyl glucoside	0			
240052	3-Methoxyacetophenone	3-methoxyacetophenone	3-methoxyacetophenone	3-methoxyacetophenone	3 methoxyacetophenone	0			
240053	3-Methoxynobiletin	3-methoxynobiletin	3-methoxynobiletin	3-methoxynobiletin	3 methoxynobiletin	0			
240054	3-Methoxysinensetin	3-methoxysinensetin	3-methoxysinensetin	3-methoxysinensetin	3 methoxysinensetin	0			
240055	3-Methylcatechol	3-methylcatechol	3-methylcatechol	3-methylcatechol	3 methylcatechol	0			
240056	3-Sinapoylquinic acid	3-sinapoylquinic acid	3-sinapoylquinic acid	3-sinapoylquinic acid	3 sinapoylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240057	3-p-Coumaroylquinic acid	3-p-coumaroylquinic acid	3-p-coumaroylquinic acid	3-p-coumaroylquinic acid	3 p coumaroylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240058	4,5-Dicaffeoylquinic acid	4, 5-dicaffeoylquinic acid	4 5-dicaffeoylquinic acid	4, 5-dicaffeoylquinic acid	4 5 dicaffeoylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240059	4-Caffeoylquinic acid	4-caffeoylquinic acid	4-caffeoylquinic acid	4-caffeoylquinic acid	4 caffeoylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240060	4-Ethylcatechol	4-ethylcatechol	4-ethylcatechol	4-ethylcatechol	4 ethylcatechol	0			
240061	4-Ethylguaiacol	4-ethylguaiacol	4-ethylguaiacol	4-ethylguaiacol	4 ethylguaiacol	0			
240062	4-Ethylphenol	4-ethylphenol	4-ethylphenol	4-ethylphenol	4 ethylphenol	0			
240063	4-Feruloylquinic acid	4-feruloylquinic acid	4-feruloylquinic acid	4-feruloylquinic acid	4 feruloylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240064	4-Hydroxybenzaldehyde	4-hydroxybenzaldehyde	4-hydroxybenzaldehyde	4-hydroxybenzaldehyde	4 hydroxybenzaldehyde	0			
240065	4-Hydroxybenzoic acid	4-hydroxybenzoic acid	4-hydroxybenzoic acid	4-hydroxybenzoic acid	4 hydroxybenzoic acid	0	1025	organic acids	organic_acids_to_specific_existing
240066	4-Hydroxybenzoic acid 4-O-glucoside	4-hydroxybenzoic acid 4-o-glucoside	4-hydroxybenzoic acid 4-o-glucoside	4-hydroxybenzoic acid 4-o-glucoside	4 hydroxybenzoic acid 4 o glucoside	0	1025	organic acids	organic_acids_to_specific_existing
240067	4-Hydroxycoumarin	4-hydroxycoumarin	4-hydroxycoumarin	4-hydroxycoumarin	4 hydroxycoumarin	0			
240068	4-Hydroxyphenylacetic acid	4-hydroxyphenylacetic acid	4-hydroxyphenylacetic acid	4-hydroxyphenylacetic acid	4 hydroxyphenylacetic acid	0	1025	organic acids	organic_acids_to_specific_existing
240069	4-Methylcatechol	4-methylcatechol	4-methylcatechol	4-methylcatechol	4 methylcatechol	0			
240070	4-Sinapoylquinic acid	4-sinapoylquinic acid	4-sinapoylquinic acid	4-sinapoylquinic acid	4 sinapoylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240071	4-Vinylguaiacol	4-vinylguaiacol	4-vinylguaiacol	4-vinylguaiacol	4 vinylguaiacol	0			
240072	4-Vinylphenol	4-vinylphenol	4-vinylphenol	4-vinylphenol	4 vinylphenol	0			
240073	4-Vinylsyringol	4-vinylsyringol	4-vinylsyringol	4-vinylsyringol	4 vinylsyringol	0			
240074	4-p-Coumaroylquinic acid	4-p-coumaroylquinic acid	4-p-coumaroylquinic acid	4-p-coumaroylquinic acid	4 p coumaroylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240075	5,3',4'-Trihydroxy-3-methoxy-6:7-methylenedioxyflavone 4'-O-glucuronide	5, 3', 4'-trihydroxy-3-methoxy-6:7-methylenedioxyflavone 4'-o-glucuronide	5 3' 4'-trihydroxy-3-methoxy-6:7-methylenedioxyflavone 4'-o-glucuronide	5, 3', 4'-trihydroxy-3-methoxy-6:7-methylenedioxyflavone 4'-o-glucuronide	5 3 4 trihydroxy 3 methoxy 6 7 methylenedioxyflavone 4 o glucuronide	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
240076	5,4'-Dihydroxy-3,3'-dimethoxy-6:7-methylenedioxyflavone 4'-O-glucuronide	5, 4'-dihydroxy-3, 3'-dimethoxy-6:7-methylenedioxyflavone 4'-o-glucuronide	5 4'-dihydroxy-3 3'-dimethoxy-6:7-methylenedioxyflavone 4'-o-glucuronide	5, 4'-dihydroxy-3, 3'-dimethoxy-6:7-methylenedioxyflavone 4'-o-glucuronide	5 4 dihydroxy 3 3 dimethoxy 6 7 methylenedioxyflavone 4 o glucuronide	0	1257	fatty acids total trans	fatty_acids_total_to_individual_existing
240077	5,6-Dihydroxy-7,8,3',4'-tetramethoxyflavone	5, 6-dihydroxy-7, 8, 3', 4'-tetramethoxyflavone	5 6-dihydroxy-7 8 3' 4'-tetramethoxyflavone	5, 6-dihydroxy-7, 8, 3', 4'-tetramethoxyflavone	5 6 dihydroxy 7 8 3 4 tetramethoxyflavone	0			
240078	5-5'-Dehydrodiferulic acid	5-5'-dehydrodiferulic acid	5-5'-dehydrodiferulic acid	5-5'-dehydrodiferulic acid	5 5 dehydrodiferulic acid	0	1025	organic acids	organic_acids_to_specific_existing
240079	5-8'-Benzofuran dehydrodiferulic acid	5-8'-benzofuran dehydrodiferulic acid	5-8'-benzofuran dehydrodiferulic acid	5-8'-benzofuran dehydrodiferulic acid	5 8 benzofuran dehydrodiferulic acid	0	1025	organic acids	organic_acids_to_specific_existing
240080	5-8'-Dehydrodiferulic acid	5-8'-dehydrodiferulic acid	5-8'-dehydrodiferulic acid	5-8'-dehydrodiferulic acid	5 8 dehydrodiferulic acid	0	1025	organic acids	organic_acids_to_specific_existing
240081	5-Caffeoylquinic acid	5-caffeoylquinic acid	5-caffeoylquinic acid	5-caffeoylquinic acid	5 caffeoylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240082	5-Feruloylquinic acid	5-feruloylquinic acid	5-feruloylquinic acid	5-feruloylquinic acid	5 feruloylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240083	5-Heneicosenylresorcinol	5-heneicosenylresorcinol	5-heneicosenylresorcinol	5-heneicosenylresorcinol	5 heneicosenylresorcinol	0			
240084	5-Heneicosylresorcinol	5-heneicosylresorcinol	5-heneicosylresorcinol	5-heneicosylresorcinol	5 heneicosylresorcinol	0			
240085	5-Heptadecylresorcinol	5-heptadecylresorcinol	5-heptadecylresorcinol	5-heptadecylresorcinol	5 heptadecylresorcinol	0			
240086	5-Nonadecenylresorcinol	5-nonadecenylresorcinol	5-nonadecenylresorcinol	5-nonadecenylresorcinol	5 nonadecenylresorcinol	0			
240087	5-Nonadecylresorcinol	5-nonadecylresorcinol	5-nonadecylresorcinol	5-nonadecylresorcinol	5 nonadecylresorcinol	0			
240088	5-O-Galloylquinic acid	5-o-galloylquinic acid	5-o-galloylquinic acid	5-o-galloylquinic acid	5 o galloylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240089	5-Pentacosenylresorcinol	5-pentacosenylresorcinol	5-pentacosenylresorcinol	5-pentacosenylresorcinol	5 pentacosenylresorcinol	0			
240090	5-Pentacosylresorcinol	5-pentacosylresorcinol	5-pentacosylresorcinol	5-pentacosylresorcinol	5 pentacosylresorcinol	0			
240091	5-Pentadecylresorcinol	5-pentadecylresorcinol	5-pentadecylresorcinol	5-pentadecylresorcinol	5 pentadecylresorcinol	0			
240092	5-Sinapoylquinic acid	5-sinapoylquinic acid	5-sinapoylquinic acid	5-sinapoylquinic acid	5 sinapoylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240093	5-Tricosenylresorcinol	5-tricosenylresorcinol	5-tricosenylresorcinol	5-tricosenylresorcinol	5 tricosenylresorcinol	0			
240094	5-Tricosylresorcinol	5-tricosylresorcinol	5-tricosylresorcinol	5-tricosylresorcinol	5 tricosylresorcinol	0			
240095	5-p-Coumaroylquinic acid	5-p-coumaroylquinic acid	5-p-coumaroylquinic acid	5-p-coumaroylquinic acid	5 p coumaroylquinic acid	0	1025	organic acids	organic_acids_to_specific_existing
240096	6''-O-Acetyldaidzin	6''-o-acetyldaidzin	6''-o-acetyldaidzin	6''-o-acetyldaidzin	6 o acetyldaidzin	0			
240097	6''-O-Acetylgenistin	6''-o-acetylgenistin	6''-o-acetylgenistin	6''-o-acetylgenistin	6 o acetylgenistin	0			
240098	6''-O-Acetylglycitin	6''-o-acetylglycitin	6''-o-acetylglycitin	6''-o-acetylglycitin	6 o acetylglycitin	0			
240099	6''-O-Malonyldaidzin	6''-o-malonyldaidzin	6''-o-malonyldaidzin	6''-o-malonyldaidzin	6 o malonyldaidzin	0			
240100	6''-O-Malonylgenistin	6''-o-malonylgenistin	6''-o-malonylgenistin	6''-o-malonylgenistin	6 o malonylgenistin	0			
240101	6''-O-Malonylglycitin	6''-o-malonylglycitin	6''-o-malonylglycitin	6''-o-malonylglycitin	6 o malonylglycitin	0			
240102	6,8-Dihydroxykaempferol	6, 8-dihydroxykaempferol	6 8-dihydroxykaempferol	6, 8-dihydroxykaempferol	6 8 dihydroxykaempferol	0			
240103	6-Geranylnaringenin	6-geranylnaringenin	6-geranylnaringenin	6-geranylnaringenin	6 geranylnaringenin	0			
240104	6-Hydroxyluteolin	6-hydroxyluteolin	6-hydroxyluteolin	6-hydroxyluteolin	6 hydroxyluteolin	0			
240105	6-Hydroxyluteolin 7-O-rhamnoside	6-hydroxyluteolin 7-o-rhamnoside	6-hydroxyluteolin 7-o-rhamnoside	6-hydroxyluteolin 7-o-rhamnoside	6 hydroxyluteolin 7 o rhamnoside	0			
240106	6-Prenylnaringenin	6-prenylnaringenin	6-prenylnaringenin	6-prenylnaringenin	6 prenylnaringenin	0			
240107	7,3',4'-Trihydroxyflavone	7, 3', 4'-trihydroxyflavone	7 3' 4'-trihydroxyflavone	7, 3', 4'-trihydroxyflavone	7 3 4 trihydroxyflavone	0			
240108	7,4'-Dihydroxyflavone	7, 4'-dihydroxyflavone	7 4'-dihydroxyflavone	7, 4'-dihydroxyflavone	7 4 dihydroxyflavone	0			
240109	7-Hydroxymatairesinol	7-hydroxymatairesinol	7-hydroxymatairesinol	7-hydroxymatairesinol	7 hydroxymatairesinol	0			
240110	7-Hydroxysecoisolariciresinol	7-hydroxysecoisolariciresinol	7-hydroxysecoisolariciresinol	7-hydroxysecoisolariciresinol	7 hydroxysecoisolariciresinol	0			
240111	7-Oxomatairesinol	7-oxomatairesinol	7-oxomatairesinol	7-oxomatairesinol	7 oxomatairesinol	0			
240112	8-O-4'-Dehydrodiferulic acid	8-o-4'-dehydrodiferulic acid	8-o-4'-dehydrodiferulic acid	8-o-4'-dehydrodiferulic acid	8 o 4 dehydrodiferulic acid	0	1025	organic acids	organic_acids_to_specific_existing
240113	8-Prenylnaringenin	8-prenylnaringenin	8-prenylnaringenin	8-prenylnaringenin	8 prenylnaringenin	0			
240114	Acetyl eugenol	acetyl eugenol	acetyl eugenol	acetyl eugenol	acetyl eugenol	0			
240115	Anethole	anethole	anethole	anethole	anethole	0			
240116	Anhydro-secoisolariciresinol	anhydro-secoisolariciresinol	anhydro-secoisolariciresinol	anhydro-secoisolariciresinol	anhydro secoisolariciresinol	0			
240118	Apigenin	apigenin	apigenin	apigenin	apigenin	0			
240119	Apigenin 6,8-C-arabinoside-C-glucoside	apigenin 6, 8-c-arabinoside-c-glucoside	apigenin 6 8-c-arabinoside-c-glucoside	apigenin 6, 8-c-arabinoside-c-glucoside	apigenin 6 8 c arabinoside c glucoside	0			
240120	Apigenin 6,8-C-galactoside-C-arabinoside	apigenin 6, 8-c-galactoside-c-arabinoside	apigenin 6 8-c-galactoside-c-arabinoside	apigenin 6, 8-c-galactoside-c-arabinoside	apigenin 6 8 c galactoside c arabinoside	0			
240121	Apigenin 6,8-di-C-glucoside	apigenin 6, 8-di-c-glucoside	apigenin 6 8-di-c-glucoside	apigenin 6, 8-di-c-glucoside	apigenin 6 8 di c glucoside	0			
240122	Apigenin 6-C-glucoside	apigenin 6-c-glucoside	apigenin 6-c-glucoside	apigenin 6-c-glucoside	apigenin 6 c glucoside	0			
240123	Apigenin 7-O-(6''-malonyl-apiosyl-glucoside)	apigenin 7-o-(6''-malonyl-apiosyl-glucoside)	apigenin 7-o-(6''-malonyl-apiosyl-glucoside)	apigenin 7-o-	apigenin 7 o 6 malonyl apiosyl glucoside	0			
240124	Apigenin 7-O-apiosyl-glucoside	apigenin 7-o-apiosyl-glucoside	apigenin 7-o-apiosyl-glucoside	apigenin 7-o-apiosyl-glucoside	apigenin 7 o apiosyl glucoside	0			
240125	Apigenin 7-O-diglucuronide	apigenin 7-o-diglucuronide	apigenin 7-o-diglucuronide	apigenin 7-o-diglucuronide	apigenin 7 o diglucuronide	0			
240126	Apigenin 7-O-glucoside	apigenin 7-o-glucoside	apigenin 7-o-glucoside	apigenin 7-o-glucoside	apigenin 7 o glucoside	0			
240127	Apigenin 7-O-glucuronide	apigenin 7-o-glucuronide	apigenin 7-o-glucuronide	apigenin 7-o-glucuronide	apigenin 7 o glucuronide	0			
240128	Arbutin	arbutin	arbutin	arbutin	arbutin	0			
240129	Arctigenin	arctigenin	arctigenin	arctigenin	arctigenin	0			
240130	Avenanthramide 2c	avenanthramide 2c	avenanthramide 2c	avenanthramide 2c	avenanthramide 2c	0			
240131	Avenanthramide 2f	avenanthramide 2f	avenanthramide 2f	avenanthramide 2f	avenanthramide 2f	0			
240132	Avenanthramide 2p	avenanthramide 2p	avenanthramide 2p	avenanthramide 2p	avenanthramide 2p	0			
240133	Avenanthramide K	avenanthramide k	avenanthramide k	avenanthramide k	avenanthramide k	0			
240134	Baicalein	baicalein	baicalein	baicalein	baicalein	0			
240135	Benzoic acid	benzoic acid	benzoic acid	benzoic acid	benzoic acid	0	1025	organic acids	organic_acids_to_specific_existing
240136	Bergapten	bergapten	bergapten	bergapten	bergapten	0			
240137	Biochanin A	biochanin a	biochanin a	biochanin a	biochanin a	0			
240138	Bisdemethoxycurcumin	bisdemethoxycurcumin	bisdemethoxycurcumin	bisdemethoxycurcumin	bisdemethoxycurcumin	0			
240139	Butein	butein	butein	butein	butein	0			
240140	Caffeic acid	caffeic acid	caffeic acid	caffeic acid	caffeic acid	0	1025	organic acids	organic_acids_to_specific_existing
240141	Caffeic acid 4-O-glucoside	caffeic acid 4-o-glucoside	caffeic acid 4-o-glucoside	caffeic acid 4-o-glucoside	caffeic acid 4 o glucoside	0	1025	organic acids	organic_acids_to_specific_existing
240142	Caffeic acid ethyl ester	caffeic acid ethyl ester	caffeic acid ethyl ester	caffeic acid ethyl ester	caffeic acid ethyl ester	0	1025	organic acids	organic_acids_to_specific_existing
240143	Caffeoyl aspartic acid	caffeoyl aspartic acid	caffeoyl aspartic acid	caffeoyl aspartic acid	caffeoyl aspartic acid	0	1025	organic acids	organic_acids_to_specific_existing
240144	Caffeoyl glucose	caffeoyl glucose	caffeoyl glucose	caffeoyl glucose	caffeoyl glucose	0	260230	carbohydrate by difference	carb_to_sugars
240145	Caffeoyl tartaric acid	caffeoyl tartaric acid	caffeoyl tartaric acid	caffeoyl tartaric acid	caffeoyl tartaric acid	0	1025	organic acids	organic_acids_to_specific_existing
240146	Carnosic acid	carnosic acid	carnosic acid	carnosic acid	carnosic acid	0	1025	organic acids	organic_acids_to_specific_existing
240147	Carnosol	carnosol	carnosol	carnosol	carnosol	0			
240148	Carvacrol	carvacrol	carvacrol	carvacrol	carvacrol	0			
240149	Catechol	catechol	catechol	catechol	catechol	0			
240150	Chicoric acid	chicoric acid	chicoric acid	chicoric acid	chicoric acid	0	1025	organic acids	organic_acids_to_specific_existing
240151	Chrysin	chrysin	chrysin	chrysin	chrysin	0			
240152	Chrysoeriol 7-O-(6''-malonyl-apiosyl-glucoside)	chrysoeriol 7-o-(6''-malonyl-apiosyl-glucoside)	chrysoeriol 7-o-(6''-malonyl-apiosyl-glucoside)	chrysoeriol 7-o-	chrysoeriol 7 o 6 malonyl apiosyl glucoside	0			
